,id,name,price,info,url,reviews
341,342,Just Natural Paprika (jar) 44g,£2.49,,https://www.planetorganic.com/products/just-natural-paprika-jar-44g,
342,343,Sea Tangle Kelp Noodles 340g,£6.25,"""Kelp noodles come in little plastic pouches, which you just snip open and they are ready to go. They are one of those heavenly foods that are so much fun to eat, you can't believe they get an A+ in the nutrition department as well. Kelp Noodles are a sea vegetable in the form of an easy to eat raw noodle. Made of only kelp (a sea vegetable), sodium alginate (sodium salt extracted from a brown seaweed), and water, Kelp Noodles are fat-free, gluten-free, and very low in carbohydrates and calories. Their noodle form and neutral taste allow for a variety of uses including salads and soups, while their healthful content provides a rich source of trace minerals including iodine, which kelp is well known for. Their unique texture completes the package, making Kelp Noodles a one-of-a-kind healthful and tasty alternative to pasta and rice noodles. Best of all, no cooking is required. Just rinse and add the noodles to any dish and they are ready to eat! We recommned marinating them in a dressing or sauce of your choosing for four hours prior to eating for best results. This way they soften, absorb the flavours of the marinade, and become even more delicious.""",https://www.planetorganic.com/products/sea-tangle-kelp-noodles-340g,
343,344,Profusion Yellow Lentil Lasagne 250g,£4.59,"""An addition to the Profusion gluten free pasta range, these Yellow Lentil Lasagne Sheets offers a tasty alternative to wheat pasta. High in both protein and fibre and made with only natural organic ingredients, these lasagne sheets require no pre cooking and are perfect for using in your favourite lasagne recipe. """,https://www.planetorganic.com/products/profusion-yellow-lentil-lasagne-250g,
344,345,Le Pain Des Fleurs No Added Sugar Buckwheat Toast 150g,£4.19,This Crispbread contains no yeast; no dairy; no egg; and not artificial flavourings. Made in an artisanal way; Buckwheat No Salt or Sugar crispbread is a delicious sweet alternative to traditional savoury crispbreads.,https://www.planetorganic.com/products/le-pain-des-fleurs-no-added-sugar-buckwheat-toast-150g,
345,346,Planet Organic Red Quinoa 500g,£4.29,"""Quinoa is a species of the goosefoot genus, a grain crop grown primarily for its edible seeds. It is a pseudocereal, similar in some respects to buckwheat, rather than a true cereal, as it is not a member of the true grass family.""",https://www.planetorganic.com/products/planet-organic-red-quinoa-500g,
346,347,Pukka Night Time Tea 20 Bags,£4.99,"Say goodbye to sleepless nights with pukka's night time tea – specially formulated for an ultimate night's rest. This unique blend of pure herbs helps calm you, eases tension and nourishes your nervous system – all of which contribute to ensuring a restful and peaceful night's sleep. Pukka created their night tea using a blend of organic ingredients such as chamomile flowers, lavender flowers, valerian root, and oat straw flower, among other herbs and flowers, to formulate a tasty and soothing nighttime tea that aids you to get the best possible nights sleep.",https://www.planetorganic.com/products/pukka-night-time-tea-20-bags,
347,348,Planet Organic Bulgar Wheat Medium 500g,£2.39,,https://www.planetorganic.com/products/planet-organic-bulgar-wheat-medium-500g,
348,349,Clearspring Japanese White Miso Paste - Unpasteurised 270g,£4.79,"""This Organic White Miso is made to an old family recipe in Japan’s Nagano prefecture and offers a delicious balance of savoury and sweetness whilst still packing an umami punch. Use to make an authentic Japanese miso soup and to enrich the ?avour of stews and sauces, or in dressings and even as a glaze.""",https://www.planetorganic.com/products/clearspring-japanese-white-miso-paste-unpasteurised-270g,
349,350,Biona Lentils Green Large 400g,£1.39,"""*no BPA used in can* High in fiber, folate, and plant protein, and boasting health benefits from lowering cholesterol to improving digestion, Green Lentil is a great addition to your pantry. No added sugar or salt.""",https://www.planetorganic.com/products/biona-lentils-green-large-400g,
350,351,Fish4Ever Skipjack Tuna 160g,£2.69,"""Pole and line caught, packed fresh straight from the catch, with a fair trade premium avoiding the illegal fishing, resource theft and conservation issues that plague most skipjack tuna brands, this is the very best skipjack tuna for your everyday tuna use. Sustainability - land, sea and people - is Fish4Ever's virtuous circle. Praised by top environmentalists and top chefs. High quality means better health and better taste. """,https://www.planetorganic.com/products/fish4ever-skipjack-tuna-160g,
351,352,Planet Organic Sunflower seeds 250g,£1.29,Organic Sunflower seeds in plastic free packaging,https://www.planetorganic.com/products/planet-organic-sunflower-seeds-250g,
352,353,Clearspring Matcha Green Tea Powder - Ceremonial Grade 30g,£18.99,"""Clearspring Organic Ceremonial Matcha comes from Uji, a region high in the hills around Kyoto, renowned for producing the best Japanese teas. Only accessible by foot, this remote area is unpolluted and rich in friendly bugs such as spiders, ladybirds, praying mantis and dragonflies to keep the pests under control (best to use organic matcha as non-organic matcha is grown using excessive amounts of agricultural fertilisers and pesticides). Shade grown for the final few months to allow the leaves to fill with chlorophyll, the finest young tea buds are picked, dried and ground in a granite mortar. Ceremonial grade Matcha uses the finest, smallest shade grown leaves from the very tip of the tea bush, giving it a very vibrant green colour and a slightly sweet, smooth flavour.""",https://www.planetorganic.com/products/clearspring-matcha-green-tea-powder-ceremonial-grade-30g,
353,354,Profusion Himalayan Rose Pink Salt Coarse 500g,£3.99,Himalayan Rose Pink salt contains an almost identical set of elements as those in our body-84 of,https://www.planetorganic.com/products/profusion-himalayan-rose-pink-salt-coarse-500g,
354,355,Biona Black Chickpeas 400g,£1.39,"""*no BPA used in can* Mix things up with these Italian Black Chick Peas – a colourful twist on the classic store cupboard essential.  Containing all the usual chick pea goodness, these black gems provide a healthy portion of plant-based protein and are ready to eat straight from the can. Add to your favourite soups, stews or salad dishes.""",https://www.planetorganic.com/products/biona-black-chick-peas-400g,
355,356,Mountain Bread Natural Wraps 200g,£5.99,"""Paper thin authentic middle eastern wraps. No yeast, No dairy, no oils, no added sugar. 70% Organic Wholemeal, 30% Organic wheat. (AU-BIO-04) All wraps have gluten.""",https://www.planetorganic.com/products/mountain-bread-natural-wraps-200g,
356,357,Biona Rye Chia Flax Bread 500g,£2.89,Biona Rye Bread with Chia & Flaxseed is traditionally made in Germany by organic bakers. It is crammed full of crunchy; nutty wholegrains and the goodness of chia which are an essential part of a healthy; fibre-rich diet.,https://www.planetorganic.com/products/biona-rye-chia-flax-bread-500g,
357,358,Planet Organic Brown Jasmine Rice 500g,£2.99,"""Jasmine rice, is a long-grain variety of fragrant rice. Its fragrance, reminiscent of pandan and popcorn, results from the rice plant's natural production of aromatic compounds""",https://www.planetorganic.com/products/planet-organic-brown-jasmine-rice-500g,
358,359,Pico Salted Caramel Chocolate 80g,£3.49,"""Salted Caramel chocolate is the result of hard work, patience and dedication to the art of chocolate-making. Swiss master chocolatiers source cacao from Ecuador, the Dominican Republic and Peru to create a decadent, rich and velvety chocolate base. We then scatter fine flakes of sea salt and crunchy caramel pieces throughout to provide a slightly salty, perfectly luxurious chocolate experience. Pico - vegan, certified organic and ethically sourced premium chocolate. """,https://www.planetorganic.com/products/pico-salted-caramel-chocolate-80g,
359,360,Amaizin Tortilla Wraps 240g,£3.39,Amaizin Tortilla Wraps 240g,https://www.planetorganic.com/products/amaizin-tortilla-wraps-240g,
360,361,Mani Kalamata Olives in Extra Virgin Olive Oil 280g,£5.69,"""Under the Greek sun, MANI organic Kalamata olives develop their characteristic mild-fruity flavour. The farmers cultivate their olive trees traditionally and harvest by hand. The olives are then naturally cured for six months and preserved in MANI extra virgin olive oil.""",https://www.planetorganic.com/products/mani-kalamata-olives-in-extra-virgin-olive-oil-280g,
361,362,Rude Health Multigrain Crackers 100g,£2.79,"A simple blend of organic and gluten-free grains are combined to create Rude Health’s delicious multigrain crackers. Made from only natural and healthy ingredients with no preservatives or artificial flavourings, Rude Health’s multigrain crackers are sure to be a healthy hit for all the family. Rude Health uses a unique combination of rice, quinoa, corn, brown rice, buckwheat and millet to create the multigrain crackers. The gorgeous variety in grains adds a multitude of different nutrients in every bite while also offering depth to the flavour of these crackers. An ideal cracker to add to little ones' lunch boxes or have at home as a snack with some delicious toppings. Be rest assured that only the finest and cleanest ingredients are added to Rude Health’s multigrain crackers.",https://www.planetorganic.com/products/rude-health-multigrain-crackers-160g,
362,363,Yogi Bedtime Tea 17 Bags,£2.99,"Tuck yourself into bed and get a restful night's sleep with a cup of Yogi Bedtime tea. This blend is an effective combination of herbs traditionally used for centuries to promote relaxation and sleep. Valerian and organic chamomile can help calm nervousness and restlessness. St. John's Wort is known for its positive effects on overall mood, while passion flower, used in Native American remedies, helps reduce common anxiety to support sleep.* Licorice, cardamom and cinnamon add a delicious, warming flavor that's just right for drinking before bedtime. So, relax and drink Yogi Bedtime te for a good night's sleep. *This product is not intended to diagnose, treat, cure, or prevent any disease.",https://www.planetorganic.com/products/yogi-bedtime-tea-17-bags,
363,364,Meridian Crunchy Peanut Butter 470g,£5.99,,https://www.planetorganic.com/products/meridian-crunchy-peanut-butter-470g,
364,365,Pukka Three Ginger Tea 20 Bags,£4.99,"Warm up your day with Pukka's tantalising three ginger tea. Specially formulated with an infusion of ginger, galangal, and golden turmeric, this warming tea is sure to spice up your taste buds. But, feel rest assured that your taste buds are not the only thing getting a treat as Pukka's three ginger tea is made with the highest-quality organic and natural ingredients. Ginger is a spice that has been used for centuries, and with good reason. This warm and inviting spice not only tastes delicious, but supports the digestive system and increases circulation.",https://www.planetorganic.com/products/pukka-three-ginger-tea-20-bags,
